0.0656 -0.0284 -0.1087 -0.0049 0.0079 0.0261 0.0858 0.0060 -0.0275 0.0002 -0.0663 -0.0600 0.0137 0.0313 0.0578 0.0800 0.0171 -0.0623 -0.0649 -0.0513 
0.0636 0.0384 -0.0965 -0.0463 -0.0062 -0.0065 0.0788 0.0482 -0.0190 0.0114 -0.0362 -0.0788 -0.0225 0.0112 0.0340 0.0817 0.0661 -0.0210 -0.0583 -0.0649 
0.0384 0.0877 -0.0480 -0.0698 -0.0208 -0.0367 0.0452 0.0767 0.0007 0.0152 -0.0009 -0.0712 -0.0524 -0.0118 0.0059 0.0580 0.0925 0.0288 -0.0321 -0.0583 
0.0005 0.1017 0.0170 -0.0659 -0.0296 -0.0550 -0.0044 0.0796 0.0259 0.0151 0.0278 -0.0421 -0.0661 -0.0330 -0.0185 0.0194 0.0881 0.0702 0.0058 -0.0321 
-0.0352 0.0767 0.0732 -0.0363 -0.0281 -0.0550 -0.0530 0.0536 0.0464 0.0154 0.0429 -0.0029 -0.0590 -0.0474 -0.0345 -0.0201 0.0561 0.0893 0.0429 0.0058 
-0.0554 0.0241 0.0992 0.0069 -0.0157 -0.0365 -0.0834 0.0067 0.0519 0.0177 0.0436 0.0329 -0.0334 -0.0509 -0.0405 -0.0480 0.0086 0.0802 0.0671 0.0429 
-0.0532 -0.0347 0.0865 0.0465 0.0034 -0.0054 -0.0842 -0.0446 0.0367 0.0200 0.0336 0.0545 0.0025 -0.0414 -0.0378 -0.0578 -0.0380 0.0468 0.0705 0.0671 
-0.0309 -0.0771 0.0414 0.0670 0.0217 0.0274 -0.0548 -0.0805 0.0042 0.0177 0.0189 0.0571 0.0372 -0.0202 -0.0286 -0.0497 -0.0690 0.0008 0.0525 0.0705 
0.0021 -0.0877 -0.0172 0.0612 0.0318 0.0502 -0.0058 -0.0866 -0.0342 0.0071 0.0040 0.0423 0.0595 0.0079 -0.0153 -0.0294 -0.0764 -0.0427 0.0195 0.0525 
0.0324 -0.0641 -0.0662 0.0322 0.0295 0.0548 0.0444 -0.0596 -0.0626 -0.0113 -0.0087 0.0169 0.0627 0.0354 0.0002 -0.0049 -0.0607 -0.0705 -0.0175 0.0195 
0.0487 -0.0171 -0.0874 -0.0076 0.0156 0.0395 0.0770 -0.0092 -0.0677 -0.0319 -0.0187 -0.0103 0.0461 0.0539 0.0158 0.0162 -0.0292 -0.0755 -0.0471 -0.0175 
0.0453 0.0340 -0.0741 -0.0421 -0.0043 0.0104 0.0799 0.0448 -0.0451 -0.0456 -0.0258 -0.0315 0.0155 0.0573 0.0289 0.0297 0.0068 -0.0584 -0.0610 -0.0471 
